Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2021-06-01,6,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2.0,,,
2021-06-01,6,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-06-01,6,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,51.0,Carryover
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,10.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-07-01,7,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,47.0,Maintenance
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,10.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,33.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-08-01,8,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,53.0,Maintenance
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,3.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,31.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-09-01,9,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,52.0,Maintenance
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,4.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,32.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-10-01,10,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,47.0,Carryover / Maintenance
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,2.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,12.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-11-01,11,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,23.729037920064354,BC Flood Event/Force Majeure
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,3.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,22.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2021-12-01,12,2021,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,33.282358672201546,BC Flood Event/Force Majeure
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,3.0,,,
2022-01-01,1,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,45.0,Tail end of BC Floods impact
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,10.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,32.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-02-01,2,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,51.0,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,10.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,25.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,10.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-03-01,3,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,54.0,Carryover
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,3.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,28.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2.0,,,
2022-04-01,4,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,47.0,Maintenance
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,38.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-05-01,5,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,55.0,Carryover
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,3.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,38.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-06-01,6,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,54.0,Maintenance
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,41.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2.0,,,
2022-07-01,7,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,52.0,Carryover/Crude Call
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,39.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,0.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1.0,,,
2022-08-01,8,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,58.0,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,28.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,6.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,4.0,,,
2022-09-01,9,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,49.0,Maintenance
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,30.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-10-01,10,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,53.0,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,32.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,0.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-11-01,11,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,48.0,Maintenance/Carryover
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,10.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,40.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0.0,,,
2022-12-01,12,2022,Trans Mountain Pipeline ULC,Trans Mountain pipeline,system,,,all,all,all,,,55.0,
2023-01-01,1,2023,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0.0,,,
2023-01-01,1,2023,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,10.0,,,
2023-01-01,1,2023,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5.0,,,
2023-01-01,1,2023,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0.0,,,
2023-01-01,1,2023,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Sumas,49.0766,-122.203,south,export,domestic light,38.0,,,
2023-01-01,1,2023,Trans Mountain Pipeline ULC,Trans Mountain pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5.0,,,
